class_id,class_name,pixels,pct_of_image,pct_of_food
84,carrot,111591,44.93838595360825,62.19090133921854
66,rice,34991,14.091092139175258,19.500872191848767
96,French beans,21319,8.585293170103093,11.881315031237284
48,chicken duck,10951,4.41003543814433,6.103113697034548
21,soy,581,0.233972293814433,0.3237977406608595
